789,"[(1, 3, 3), (9, 5, 2), (50, 5, 1), (93, 4, 4), (100, 5, 4), (111, 3, 3), (124, 4, 1), (127, 5, 3), (129, 5, 3), (137, 2, 1), (150, 5, 1), (151, 2, 3), (181, 4, 3), (248, 3, 1), (249, 3, 1), (276, 5, 4), (284, 3, 3), (286, 1, 3), (288, 3, 1), (293, 4, 4), (294, 3, 2), (475, 5, 2), (508, 4, 3), (591, 3, 4), (628, 3, 4), (741, 5, 3), (742, 3, 1), (762, 3, 3), (1007, 4, 2), (1008, 4, 3), (1012, 4, 4), (1017, 3, 1), (1161, 3, 4)]"
790,"[(1, 3, 4), (2, 3, 2), (4, 3, 1), (7, 4, 3), (10, 1, 1), (13, 3, 2), (15, 5, 1), (17, 2, 4), (22, 5, 1), (25, 2, 2), (29, 2, 3), (38, 2, 1), (41, 3, 2), (42, 5, 3), (47, 2, 3), (49, 3, 2), (50, 4, 2), (51, 3, 3), (52, 4, 1), (56, 4, 1), (62, 3, 2), (63, 2, 1), (65, 4, 4), (66, 3, 4), (67, 3, 3), (68, 3, 3), (69, 1, 2), (70, 3, 4), (72, 2, 4), (73, 4, 1), (79, 4, 2), (80, 2, 4), (83, 3, 3), (85, 3, 1), (89, 4, 2), (90, 2, 3), (91, 3, 2), (96, 3, 1), (97, 2, 1), (98, 5, 4), (100, 2, 2), (105, 2, 3), (108, 3, 1), (109, 3, 3), (111, 3, 3), (116, 4, 1), (117, 5, 3), (121, 3, 2), (122, 2, 1), (123, 3, 2), (131, 2, 1), (135, 3, 4), (139, 2, 4), (143, 3, 2), (144, 4, 3), (145, 2, 4), (151, 4, 3), (153, 3, 1), (154, 4, 2), (155, 3, 3), (157, 2, 2), (158, 2, 2), (159, 3, 1), (161, 4, 4), (168, 4, 2), (172, 4, 2), (173, 3, 4), (174, 4, 3), (176, 3, 2), (181, 4, 4), (183, 4, 1), (184, 3, 2), (186, 3, 4), (188, 4, 1), (191, 3, 3), (196, 3, 1), (202, 3, 1), (203, 4, 3), (208, 3, 3), (209, 1, 4), (210, 4, 4), (211, 4, 2), (213, 3, 3), (214, 3, 2), (215, 2, 4), (216, 5, 3), (217, 4, 1), (222, 3, 3), (226, 3, 2), (227, 3, 4), (228, 3, 4), (229, 3, 3), (230, 4, 4), (231, 4, 1), (232, 4, 2), (233, 3, 1), (235, 1, 2), (237, 4, 1), (240, 3, 1), (241, 5, 2), (246, 4, 1), (248, 4, 2), (249, 3, 3), (250, 5, 3), (258, 3, 3), (259, 2, 4), (265, 4, 2), (268, 4, 4), (269, 3, 1), (273, 5, 1), (274, 3, 4), (275, 4, 4), (282, 4, 4), (283, 2, 1), (284, 4, 3), (288, 4, 3), (294, 2, 1), (298, 5, 1), (317, 4, 4), (328, 3, 4), (358, 2, 4), (364, 2, 2), (365, 4, 2), (367, 4, 4), (368, 2, 4), (373, 3, 3), (376, 2, 3), (378, 3, 1), (380, 4, 3), (384, 2, 2), (386, 2, 4), (391, 2, 1), (393, 2, 2), (401, 4, 4), (402, 2, 1), (403, 4, 3), (405, 3, 2), (411, 3, 2), (412, 4, 4), (417, 2, 2), (427, 4, 1), (431, 3, 4), (436, 4, 2), (449, 2, 3), (451, 3, 4), (470, 4, 1), (472, 2, 2), (475, 3, 2), (485, 3, 2), (496, 3, 4), (546, 1, 4), (550, 4, 2), (552, 2, 2), (559, 3, 2), (561, 3, 2), (566, 3, 2), (568, 3, 2), (570, 2, 4), (572, 3, 2), (577, 2, 3), (582, 3, 4), (583, 2, 1), (584, 4, 1), (585, 2, 3), (597, 3, 3), (609, 2, 2), (660, 3, 4), (664, 3, 1), (665, 3, 2), (678, 3, 4), (685, 4, 1), (687, 1, 3), (708, 3, 3), (709, 3, 3), (716, 4, 1), (721, 3, 3), (722, 3, 3), (738, 3, 4), (739, 4, 3), (742, 4, 3), (748, 1, 3), (755, 3, 4), (762, 5, 4), (763, 3, 4), (771, 4, 2), (774, 4, 4), (776, 3, 4), (781, 4, 2), (786, 3, 1), (790, 2, 1), (792, 2, 2), (825, 3, 3), (826, 1, 1), (849, 4, 4), (862, 1, 4), (864, 4, 3), (926, 2, 4), (928, 3, 3), (931, 2, 3), (940, 3, 4), (941, 3, 3), (944, 1, 2), (949, 4, 3), (959, 3, 2), (977, 1, 2), (1014, 2, 4), (1016, 2, 3), (1025, 1, 4), (1028, 3, 1), (1039, 3, 4), (1040, 2, 1), (1044, 4, 4), (1047, 3, 4), (1048, 4, 4), (1063, 5, 3), (1074, 3, 3), (1077, 3, 3), (1091, 1, 1), (1118, 3, 1), (1119, 4, 4), (1132, 2, 2), (1165, 2, 1), (1183, 2, 1), (1185, 2, 4), (1188, 3, 1), (1215, 1, 1), (1230, 2, 1), (1244, 1, 4), (1282, 5, 3), (1446, 4, 4), (1471, 2, 3)]"
791,"[(9, 5, 4), (50, 5, 3), (181, 5, 4), (245, 4, 4), (259, 3, 3), (269, 4, 1), (275, 5, 3), (286, 3, 3), (288, 3, 2), (289, 4, 2), (294, 3, 1), (299, 2, 1), (300, 5, 4), (301, 3, 2), (302, 4, 1), (304, 4, 4), (306, 5, 2), (319, 2, 2), (322, 4, 2), (327, 5, 3), (328, 4, 2), (331, 1, 1), (332, 5, 1), (748, 3, 4), (754, 4, 2)]"
792,"[(1, 4, 1), (7, 4, 3), (9, 3, 4), (13, 4, 3), (15, 4, 3), (21, 3, 2), (24, 3, 1), (25, 2, 3), (100, 4, 1), (111, 3, 2), (118, 2, 3), (121, 4, 4), (124, 4, 3), (125, 3, 4), (129, 4, 2), (147, 4, 4), (151, 3, 1), (237, 3, 4), (276, 3, 4), (282, 3, 4), (291, 2, 2), (363, 3, 3), (405, 3, 1), (471, 4, 2), (476, 1, 3), (508, 2, 3), (544, 4, 4), (546, 3, 2), (591, 2, 4), (595, 3, 1), (596, 3, 4), (597, 3, 4), (696, 3, 3), (742, 3, 3), (762, 4, 1), (831, 2, 4), (840, 2, 4), (844, 4, 1), (926, 3, 1), (1011, 3, 2), (1015, 5, 2), (1047, 3, 1), (1054, 1, 4), (1132, 3, 4), (1164, 3, 1), (1197, 4, 4), (1335, 4, 4)]"
793,"[(1, 4, 1), (3, 4, 3), (7, 3, 1), (9, 3, 3), (50, 5, 4), (100, 4, 4), (106, 3, 4), (109, 4, 4), (117, 4, 3), (118, 2, 3), (121, 3, 1), (122, 3, 1), (127, 5, 1), (129, 4, 4), (148, 4, 3), (150, 4, 1), (151, 5, 2), (181, 4, 4), (222, 3, 3), (235, 3, 4), (237, 3, 4), (240, 4, 4), (248, 4, 2), (250, 4, 1), (252, 4, 3), (257, 4, 2), (273, 3, 2), (276, 3, 4), (282, 4, 4), (288, 4, 2), (293, 4, 3), (294, 5, 4), (298, 4, 1), (405, 3, 2), (406, 2, 4), (456, 3, 1), (458, 3, 1), (508, 4, 3), (591, 4, 1), (597, 3, 3), (628, 3, 3), (685, 3, 1), (696, 3, 3), (742, 3, 4), (815, 3, 3), (823, 3, 3), (824, 3, 4), (844, 4, 1), (928, 3, 2), (979, 3, 4), (1014, 3, 3), (1067, 4, 4), (1142, 5, 1), (1187, 2, 3), (1365, 2, 3)]"
794,"[(1, 4, 2), (13, 4, 3), (14, 5, 4), (19, 4, 1), (24, 5, 2), (50, 5, 1), (100, 5, 1), (109, 4, 4), (116, 5, 2), (118, 2, 3), (127, 5, 1), (137, 5, 2), (150, 4, 3), (181, 4, 4), (187, 5, 4), (221, 4, 1), (224, 4, 4), (238, 5, 2), (242, 5, 2), (248, 4, 4), (249, 3, 1), (257, 4, 4), (269, 5, 2), (273, 4, 2), (275, 4, 1), (285, 5, 4), (286, 3, 1), (420, 4, 4), (455, 4, 2), (473, 4, 4), (475, 5, 3), (514, 5, 2), (515, 5, 1), (557, 4, 2), (751, 3, 3), (847, 5, 4), (887, 4, 2), (936, 5, 4), (1251, 4, 3)]"
795,"[(1, 4, 3), (2, 3, 1), (3, 2, 4), (4, 4, 4), (7, 5, 2), (8, 5, 3), (10, 4, 2), (12, 4, 1), (17, 2, 4), (21, 3, 1), (25, 5, 4), (28, 4, 3), (39, 4, 2), (42, 3, 4), (47, 3, 4), (50, 3, 1), (58, 4, 3), (62, 4, 2), (68, 3, 1), (70, 3, 3), (72, 3, 4), (79, 2, 1), (80, 3, 3), (81, 4, 4), (89, 4, 4), (91, 5, 4), (95, 4, 4), (96, 2, 4), (97, 2, 1), (100, 5, 3), (105, 1, 3), (108, 3, 3), (109, 3, 1), (117, 4, 4), (118, 2, 3), (120, 3, 4), (121, 3, 4), (123, 4, 3), (132, 3, 2), (135, 3, 4), (143, 3, 2), (144, 4, 1), (150, 3, 2), (151, 3, 3), (152, 4, 2), (153, 3, 4), (154, 3, 1), (164, 3, 2), (167, 3, 2), (168, 5, 2), (169, 5, 2), (172, 3, 4), (173, 4, 4), (174, 4, 1), (175, 5, 2), (181, 4, 4), (182, 4, 3), (184, 4, 1), (186, 3, 3), (189, 3, 2), (191, 4, 3), (200, 3, 4), (201, 4, 3), (202, 3, 4), (203, 3, 3), (204, 3, 3), (208, 4, 1), (209, 5, 1), (210, 4, 2), (214, 4, 4), (217, 1, 1), (219, 3, 4), (222, 3, 3), (226, 3, 2), (231, 4, 3), (234, 4, 2), (235, 3, 4), (238, 3, 3), (240, 2, 1), (257, 3, 4), (265, 3, 4), (319, 4, 4), (367, 3, 4), (381, 2, 1), (382, 4, 3), (386, 3, 2), (395, 2, 3), (402, 2, 1), (403, 3, 4), (405, 1, 2), (407, 3, 2), (410, 2, 4), (412, 3, 1), (419, 3, 1), (423, 2, 4), (425, 3, 3), (429, 3, 4), (431, 4, 3), (432, 3, 3), (433, 4, 3), (434, 3, 3), (436, 3, 1), (465, 3, 1), (472, 3, 3), (473, 2, 2), (477, 3, 3), (502, 3, 1), (514, 4, 3), (546, 3, 2), (550, 3, 1), (552, 2, 2), (554, 3, 4), (559, 2, 2), (564, 1, 1), (567, 2, 3), (568, 3, 2), (576, 2, 2), (577, 3, 4), (581, 4, 3), (583, 4, 3), (588, 5, 3), (636, 3, 3), (640, 4, 3), (655, 3, 4), (658, 2, 1), (675, 3, 3), (705, 4, 2), (710, 3, 2), (716, 3, 2), (719, 2, 4), (727, 3, 4), (739, 1, 4), (742, 2, 1), (746, 3, 3), (747, 3, 4), (755, 3, 2), (756, 3, 4), (768, 3, 3), (771, 3, 1), (797, 3, 3), (820, 3, 1), (825, 2, 3), (826, 3, 2), (831, 2, 2), (919, 4, 1), (926, 2, 1), (928, 1, 1), (931, 2, 3), (998, 3, 2), (1030, 3, 2), (1036, 2, 4), (1041, 3, 2), (1052, 3, 3), (1095, 3, 2), (1101, 4, 3), (1110, 3, 1), (1199, 3, 4), (1413, 3, 4), (1555, 3, 1)]"
796,"[(1, 2, 1), (2, 5, 1), (4, 5, 3), (5, 4, 1), (8, 5, 4), (9, 3, 3), (12, 5, 1), (15, 4, 4), (22, 4, 2), (23, 2, 3), (26, 2, 4), (28, 3, 1), (29, 3, 2), (31, 4, 3), (33, 3, 2), (36, 1, 2), (38, 5, 1), (39, 3, 4), (43, 4, 4), (45, 3, 1), (48, 3, 3), (49, 3, 3), (50, 5, 4), (53, 1, 1), (54, 4, 3), (56, 5, 4), (58, 3, 2), (62, 4, 2), (63, 3, 1), (64, 4, 2), (66, 5, 4), (69, 5, 1), (71, 4, 1), (77, 5, 3), (78, 3, 2), (79, 5, 2), (82, 3, 3), (86, 5, 3), (87, 5, 1), (88, 5, 3), (89, 5, 4), (91, 2, 4), (94, 3, 3), (95, 4, 3), (96, 4, 3), (97, 3, 1), (98, 5, 3), (99, 3, 2), (100, 3, 2), (106, 2, 2), (111, 4, 3), (112, 4, 4), (117, 5, 1), (118, 4, 2), (121, 5, 2), (125, 4, 3), (126, 3, 2), (127, 5, 1), (132, 4, 3), (134, 3, 3), (143, 5, 4), (144, 5, 2), (145, 2, 4), (147, 5, 2), (151, 5, 1), (152, 3, 3), (153, 5, 1), (154, 3, 1), (155, 5, 4), (159, 3, 4), (161, 5, 4), (164, 3, 4), (168, 5, 4), (172, 4, 2), (173, 5, 2), (174, 5, 4), (176, 5, 4), (178, 3, 2), (180, 2, 2), (181, 5, 2), (182, 4, 1), (183, 5, 1), (184, 1, 4), (185, 4, 4), (186, 3, 4), (187, 5, 3), (188, 2, 3), (191, 4, 4), (193, 3, 3), (194, 4, 1), (195, 5, 1), (196, 5, 2), (197, 3, 3), (198, 4, 1), (199, 3, 4), (200, 5, 1), (202, 4, 3), (203, 3, 2), (204, 5, 2), (209, 3, 3), (210, 3, 3), (211, 3, 1), (213, 4, 2), (215, 5, 1), (216, 5, 1), (217, 4, 3), (218, 3, 4), (219, 4, 3), (222, 5, 3), (226, 3, 2), (227, 4, 3), (228, 5, 4), (229, 3, 1), (230, 5, 1), (231, 3, 2), (232, 3, 2), (233, 4, 3), (234, 2, 2), (236, 4, 2), (237, 5, 3), (238, 3, 4), (243, 3, 3), (245, 3, 3), (248, 3, 4), (249, 1, 4), (250, 5, 4), (257, 5, 1), (258, 4, 3), (265, 5, 2), (269, 3, 4), (270, 4, 2), (271, 5, 1), (272, 4, 4), (273, 2, 2), (274, 5, 1), (275, 4, 1), (278, 4, 2), (280, 4, 1), (281, 4, 3), (282, 4, 2), (283, 3, 4), (284, 3, 1), (286, 2, 3), (291, 4, 1), (293, 5, 4), (294, 3, 2), (298, 5, 1), (300, 4, 4), (301, 1, 4), (307, 4, 4), (313, 4, 2), (315, 5, 1), (316, 5, 4), (318, 4, 4), (321, 2, 4), (322, 3, 4), (323, 2, 1), (326, 4, 1), (328, 5, 1), (333, 5, 3), (339, 2, 4), (342, 5, 1), (356, 4, 2), (357, 4, 1), (367, 5, 2), (371, 5, 2), (378, 4, 2), (381, 3, 3), (385, 5, 2), (387, 3, 4), (389, 4, 2), (391, 4, 1), (393, 4, 1), (396, 2, 3), (399, 4, 1), (401, 3, 2), (402, 5, 3), (403, 4, 2), (405, 5, 4), (409, 3, 3), (414, 3, 1), (417, 4, 2), (418, 4, 3), (419, 5, 2), (423, 4, 2), (427, 4, 1), (429, 4, 3), (431, 4, 3), (432, 2, 3), (433, 2, 2), (434, 4, 2), (443, 2, 1), (447, 3, 4), (448, 4, 2), (449, 4, 2), (450, 3, 4), (451, 5, 4), (467, 3, 3), (474, 2, 4), (477, 2, 1), (478, 5, 2), (479, 4, 2), (480, 4, 1), (483, 5, 3), (484, 5, 1), (485, 4, 1), (486, 5, 2), (487, 5, 3), (488, 2, 2), (491, 4, 2), (493, 3, 4), (496, 5, 4), (500, 4, 3), (510, 3, 2), (511, 4, 2), (514, 3, 3), (516, 4, 3), (517, 2, 2), (520, 3, 1), (525, 4, 4), (527, 3, 2), (530, 3, 4), (540, 2, 2), (542, 3, 4), (546, 4, 2), (549, 3, 4), (550, 3, 3), (553, 4, 2), (554, 2, 1), (559, 3, 2), (564, 1, 4), (565, 3, 2), (566, 4, 3), (568, 4, 2), (570, 2, 2), (573, 4, 2), (576, 3, 3), (578, 4, 1), (586, 3, 2), (588, 5, 3), (591, 3, 4), (597, 5, 3), (603, 4, 1), (606, 4, 2), (607, 4, 1), (608, 3, 4), (611, 4, 1), (615, 4, 1), (623, 3, 4), (628, 4, 4), (633, 5, 1), (636, 2, 4), (649, 3, 2), (655, 3, 3), (659, 3, 3), (660, 5, 3), (662, 5, 2), (665, 2, 3), (672, 3, 4), (679, 4, 2), (684, 5, 1), (685, 4, 3), (692, 5, 3), (693, 3, 1), (699, 4, 3), (705, 4, 2), (707, 3, 1), (709, 3, 2), (716, 3, 1), (717, 3, 4), (720, 4, 4), (722, 3, 4), (724, 2, 1), (728, 3, 3), (731, 3, 3), (732, 5, 2), (735, 2, 4), (736, 3, 1), (739, 5, 4), (742, 3, 1), (746, 3, 4), (747, 4, 3), (748, 5, 2), (751, 5, 4), (755, 4, 4), (761, 3, 2), (762, 3, 4), (765, 3, 1), (768, 2, 4), (769, 4, 4), (775, 2, 3), (776, 4, 1), (778, 4, 2), (779, 3, 2), (781, 4, 2), (783, 4, 4), (785, 5, 3), (794, 4, 2), (795, 3, 3), (796, 4, 3), (797, 3, 1), (807, 2, 4), (809, 4, 1), (810, 3, 2), (815, 4, 2), (821, 4, 3), (826, 2, 1), (831, 2, 1), (849, 4, 1), (855, 3, 2), (859, 2, 4), (869, 4, 3), (871, 1, 2), (873, 3, 1), (879, 4, 1), (880, 3, 4), (928, 2, 1), (932, 4, 2), (934, 3, 4), (939, 3, 3), (945, 5, 4), (949, 4, 2), (974, 3, 1), (977, 2, 1), (988, 3, 1), (1001, 2, 4), (1012, 3, 2), (1032, 3, 3), (1036, 4, 2), (1037, 2, 1), (1039, 4, 2), (1040, 3, 1), (1041, 5, 3), (1042, 4, 1), (1046, 3, 1), (1048, 2, 2), (1049, 4, 1), (1055, 3, 1), (1057, 2, 2), (1074, 1, 3), (1076, 2, 3), (1090, 4, 1), (1101, 5, 2), (1119, 4, 3), (1126, 1, 2), (1163, 3, 2), (1197, 3, 4), (1217, 3, 1), (1228, 4, 3), (1269, 5, 2), (1285, 4, 2), (1297, 2, 1), (1299, 2, 2), (1303, 2, 3), (1407, 3, 4), (1415, 3, 1), (1511, 3, 3), (1522, 3, 1)]"
797,"[(50, 5, 2), (127, 4, 1), (181, 5, 1), (243, 2, 3), (257, 5, 4), (259, 3, 2), (269, 3, 4), (286, 2, 3), (294, 3, 4), (298, 3, 4), (300, 2, 3), (307, 2, 2), (309, 3, 1), (327, 2, 1), (328, 2, 3), (336, 2, 1), (340, 2, 4), (687, 2, 3), (720, 2, 4), (748, 1, 3), (781, 5, 2), (948, 1, 3), (988, 1, 1), (990, 2, 2), (1023, 3, 4), (1254, 2, 4)]"
798,"[(1, 4, 1), (2, 4, 2), (14, 2, 3), (15, 4, 3), (21, 5, 3), (28, 4, 2), (29, 4, 3), (38, 4, 2), (49, 4, 1), (50, 5, 2), (52, 3, 3), (62, 4, 4), (63, 5, 3), (66, 3, 1), (71, 3, 3), (72, 3, 4), (73, 4, 1), (79, 4, 1), (81, 3, 4), (82, 4, 3), (83, 4, 4), (87, 3, 3), (88, 4, 3), (90, 3, 4), (94, 3, 4), (95, 5, 3), (97, 1, 1), (98, 1, 3), (105, 3, 2), (110, 4, 4), (111, 1, 4), (112, 3, 1), (116, 3, 4), (118, 4, 1), (121, 5, 1), (125, 3, 2), (132, 4, 3), (133, 3, 3), (138, 3, 4), (140, 4, 2), (142, 3, 4), (143, 5, 4), (151, 3, 4), (155, 3, 2), (158, 2, 4), (161, 3, 2), (162, 3, 4), (163, 3, 1), (164, 4, 2), (168, 4, 2), (172, 4, 1), (173, 5, 2), (174, 4, 4), (181, 5, 2), (191, 4, 4), (194, 4, 4), (196, 3, 4), (197, 2, 3), (202, 2, 3), (204, 4, 1), (208, 3, 3), (210, 4, 1), (220, 3, 3), (222, 3, 2), (225, 4, 3), (228, 3, 4), (231, 2, 4), (239, 4, 3), (243, 4, 1), (254, 5, 1), (257, 4, 3), (258, 4, 1), (259, 5, 3), (265, 5, 3), (270, 4, 1), (274, 5, 2), (275, 4, 3), (280, 2, 4), (281, 4, 2), (283, 5, 3), (289, 3, 2), (306, 3, 2), (321, 3, 2), (323, 4, 1), (356, 3, 3), (365, 3, 3), (367, 3, 2), (377, 3, 2), (378, 4, 3), (380, 3, 3), (384, 2, 2), (391, 3, 1), (393, 3, 3), (394, 4, 2), (395, 3, 2), (399, 5, 3), (400, 3, 3), (402, 3, 1), (403, 4, 3), (405, 5, 2), (415, 3, 3), (417, 3, 2), (418, 4, 1), (419, 4, 3), (420, 3, 3), (423, 3, 4), (432, 4, 1), (443, 3, 2), (444, 2, 1), (451, 2, 4), (463, 3, 3), (465, 4, 3), (472, 3, 2), (473, 2, 2), (476, 2, 1), (480, 3, 2), (482, 3, 1), (485, 5, 4), (486, 4, 1), (491, 4, 4), (493, 3, 3), (498, 3, 1), (554, 2, 3), (560, 3, 1), (563, 2, 3), (568, 4, 2), (571, 3, 1), (576, 3, 4), (577, 2, 4), (584, 3, 2), (585, 3, 3), (586, 2, 3), (588, 4, 3), (602, 3, 1), (603, 3, 4), (610, 3, 1), (623, 3, 1), (648, 3, 3), (659, 4, 2), (660, 3, 1), (662, 3, 1), (671, 2, 4), (687, 4, 4), (690, 4, 2), (692, 4, 3), (694, 3, 1), (699, 3, 2), (703, 4, 2), (705, 4, 2), (707, 2, 1), (709, 5, 2), (719, 1, 3), (720, 5, 4), (722, 3, 3), (728, 4, 4), (731, 3, 4), (732, 2, 4), (734, 3, 4), (736, 5, 4), (740, 2, 3), (746, 4, 1), (748, 5, 1), (755, 3, 4), (756, 3, 4), (768, 4, 3), (769, 2, 3), (781, 2, 4), (785, 3, 1), (795, 3, 4), (801, 3, 4), (805, 4, 3), (810, 3, 1), (815, 5, 2), (819, 3, 1), (821, 5, 4), (825, 3, 1), (826, 5, 3), (827, 4, 1), (828, 4, 3), (832, 4, 1), (839, 4, 1), (845, 5, 4), (862, 3, 2), (878, 4, 1), (924, 3, 4), (926, 4, 4), (929, 3, 2), (930, 5, 3), (932, 4, 1), (940, 1, 2), (941, 3, 2), (944, 4, 1), (945, 3, 4), (946, 2, 2), (949, 3, 1), (951, 3, 2), (953, 2, 3), (961, 1, 4), (988, 3, 4), (993, 3, 3), (996, 3, 2), (998, 3, 3), (1003, 3, 2), (1023, 3, 4), (1032, 3, 1), (1034, 2, 1), (1035, 4, 1), (1043, 3, 1), (1049, 3, 1), (1063, 3, 1), (1066, 2, 4), (1076, 3, 2), (1089, 3, 4), (1102, 4, 4), (1119, 3, 2), (1139, 3, 2), (1164, 3, 2), (1183, 1, 2), (1224, 2, 3), (1239, 4, 2), (1249, 4, 2), (1270, 3, 3), (1282, 3, 3), (1283, 4, 1), (1284, 3, 2), (1285, 3, 2), (1297, 3, 2), (1337, 3, 1), (1411, 1, 1), (1425, 4, 2), (1435, 2, 4), (1446, 4, 3), (1469, 3, 1), (1503, 3, 1), (1509, 3, 4), (1517, 4, 3), (1539, 2, 3), (1540, 4, 3), (1544, 3, 3)]"
799,"[(45, 4, 3), (50, 4, 1), (127, 4, 2), (173, 5, 2), (174, 5, 3), (191, 3, 3), (258, 5, 2), (286, 5, 1), (289, 3, 2), (292, 4, 2), (306, 4, 1), (307, 3, 2), (319, 4, 1), (321, 4, 4), (331, 4, 3), (427, 5, 3), (479, 5, 4), (484, 3, 2), (499, 4, 1), (654, 5, 1), (690, 3, 4), (748, 2, 4), (1063, 4, 4), (1545, 4, 4)]"
800,"[(1, 4, 1), (15, 4, 3), (25, 4, 2), (50, 4, 4), (118, 3, 1), (121, 4, 4), (125, 3, 2), (127, 4, 2), (181, 4, 2), (222, 4, 3), (223, 5, 3), (237, 4, 2), (257, 4, 1), (275, 4, 1), (276, 3, 4), (289, 4, 1), (292, 5, 2), (294, 3, 4), (300, 4, 3), (304, 3, 3), (405, 4, 1), (457, 2, 4), (476, 3, 3), (597, 4, 1), (742, 4, 1), (751, 4, 2), (864, 4, 2), (1047, 3, 3)]"
801,"[(245, 3, 4), (259, 3, 2), (268, 5, 4), (271, 5, 4), (288, 5, 4), (294, 5, 3), (299, 2, 3), (300, 5, 4), (301, 5, 4), (302, 4, 3), (307, 4, 1), (313, 5, 4), (326, 4, 3), (328, 5, 3), (332, 5, 3), (333, 5, 4), (343, 4, 4), (354, 4, 4), (355, 3, 1), (358, 4, 4), (681, 1, 4), (682, 5, 4), (752, 4, 3), (881, 3, 4), (890, 2, 3), (895, 5, 4)]"
802,"[(7, 5, 1), (53, 4, 2), (56, 3, 1), (98, 4, 3), (134, 3, 2), (135, 4, 2), (176, 5, 1), (183, 5, 1), (184, 4, 4), (185, 3, 1), (194, 4, 1), (196, 3, 4), (197, 3, 2), (200, 4, 1), (201, 4, 3), (217, 3, 1), (218, 3, 2), (219, 5, 3), (234, 5, 2), (258, 5, 2), (259, 2, 3), (260, 4, 4), (261, 3, 2), (263, 1, 2), (264, 4, 2), (266, 3, 2), (286, 2, 3), (288, 3, 2), (294, 4, 2), (299, 4, 3), (300, 4, 2), (302, 4, 4), (304, 3, 1), (323, 5, 4), (326, 5, 4), (327, 2, 2), (330, 2, 4), (331, 4, 2), (333, 4, 1), (358, 3, 2), (379, 4, 4), (396, 2, 1), (413, 4, 3), (424, 2, 1), (436, 4, 2), (440, 3, 2), (441, 3, 4), (443, 4, 4), (444, 4, 3), (445, 3, 1), (447, 2, 3), (448, 3, 2), (452, 4, 1), (484, 3, 1), (559, 2, 1), (563, 3, 2), (565, 3, 3), (567, 4, 2), (569, 3, 3), (573, 4, 3), (646, 4, 1), (657, 4, 4), (665, 4, 1), (669, 1, 3), (670, 4, 2), (672, 3, 2), (674, 2, 3), (678, 4, 1), (681, 4, 2), (687, 3, 4), (748, 4, 2), (760, 3, 3), (769, 5, 4), (879, 5, 2), (1025, 3, 1)]"
803,"[(242, 5, 1), (243, 1, 1), (245, 4, 2), (259, 2, 1), (260, 3, 1), (261, 1, 1), (264, 2, 2), (269, 5, 4), (271, 2, 1), (286, 5, 2), (289, 3, 1), (300, 3, 3), (303, 4, 2), (304, 3, 4), (305, 5, 4), (306, 4, 3), (307, 4, 4), (311, 5, 3), (321, 4, 3), (322, 2, 1), (325, 4, 4), (338, 2, 3), (339, 3, 2), (340, 5, 3), (538, 4, 4), (683, 1, 3), (688, 1, 3), (690, 4, 4), (748, 1, 2), (754, 2, 4), (887, 5, 4), (988, 1, 3), (990, 2, 1)]"
